10305,9808,11043,10537,10551,10090,11741,11606,12124,14831,15378,15161,14770,12907,14573,14870,14857,14302,14547,14001,15265,12748,14712,15061,14830,12408,11940,11555,11550,11330,11375,11116
10213,10544,9966,11081,10209,11182,10223,10261,9766,12296,14505,10636,14843,13204,15405,15240,10344,14554,14985,15215,14739,14972,14676,13096,14745,15216,14500,12831,12137,12022,11520,11644
11369,11119,11456,10508,11832,12002,12378,12814,12790,15191,13177,14869,13729,15112,15253,14292,15330,15191,14783,14894,15332,13149,15444,15390,15453,12290,14595,12128,14771,14327,14640,11405
10745,10590,10708,11384,11931,10399,11850,12314,12692,12925,14723,13253,13728,13297,15395,14033,14969,14618,15148,15372,15300,15525,15343,15527,13193,13995,12820,15434,14042,15000,14719,15528
11297,11475,11762,11881,12423,12379,12618,12582,12985,14828,13303,15407,14267,14733,14712,14725,14856,15405,15343,15417,14779,15094,15393,13070,14475,14770,15496,14652,14730,15142,14730,14682
10465,11402,11152,11613,12020,12171,12130,12584,12578,12928,12861,13256,13750,13537,13724,14224,15059,14346,15161,15508,15143,15260,15107,15518,15141,15527,14493,15450,14755,14573,12700,15240
11829,12042,11941,12212,12611,12621,12924,12907,13447,13061,14083,13848,14226,14771,14441,14688,14845,14869,15332,15094,15507,15335,14841,15416,15526,15404,15507,15088,1448,15395,15528,15215
11272,11968,11521,12130,12380,12815,12579,13066,12860,13348,13178,13637,13638,14117,14176,14322,14569,14976,15366,15048,15151,15260,15384,15258,15442,15309,15392,15138,15452,15484,15131,15146
12399,12373,12681,12575,12829,12984,13489,13224,13554,13593,13953,14051,14360,15259,14777,14652,14981,15197,15322,15146,15526,15441,14838,14652,15257,15109,15526,15408,15293,15395,12049,15383
11973,12678,12456,12984,12541,12836,13064,13528,13226,13558,13554,13652,13959,14294,14745,14523,14505,14856,15412,15164,15316,15442,15438,14720,15413,15528,15112,15527,15539,15228,14717,11402
12743,12901,13528,13105,13515,13258,13588,13595,13772,13924,14394,14250,14983,14823,14715,14891,15525,15384,15421,15120,15527,15443,15523,15164,15258,15354,15527,15178,7323,15190,11914,15388
12289,12917,12568,12805,13064,13406,13386,13548,13714,13865,13885,13878,14136,14530,14603,14736,14711,15027,15258,15269,15403,15225,15328,15527,5833,2309,597,15219,15161,11830,239,12130
13523,13556,13609,13925,13776,13954,14627,14381,14535,14681,14854,15091,15124,14957,14998,14970,15216,15388,15515,15379,15418,15384,14936,6055,15484,15444,15470,14595,11956,12250,13416,12100
13070,13624,13515,13702,15339,13923,14012,14675,14174,14590,14176,14695,14722,15527,15220,15272,15146,15528,15398,15485,15510,15518,15509,8443,14222,15447,15151,11875,13014,12734,12132,12788
13932,13846,11611,14086,14549,14216,14552,14730,14753,11722,15267,15012,15270,15359,15426,12058,15424,15402,15524,15447,15424,15373,372,12291,1599,11918,12798,12789,15515,12374,15396,12258
