6450,797,7841,7864,7313,7864,7916,8246,8438,8577,8185,8536,2355,711,2416,767,987,3045,3019,3113,772,3500,3534,177,8354,162,584,9325,5330,10679,14101,440
1206,6347,1336,7012,735,833,7749,7492,7867,8003,8615,8398,9332,9091,708,8697,8501,902,9583,2998,3201,3237,4865,3417,653,495,826,718,10936,206,9213,15409
6309,1076,738,7867,7795,7868,8438,8543,8711,10404,8664,8431,9256,9435,9654,9505,858,9900,3286,10319,5032,354,357,765,1122,324,780,637,500,9536,8503,12445
6222,1324,7941,7130,736,756,7883,8513,8683,7916,9251,8789,9435,10187,9669,10116,9428,9658,9327,9785,10326,13209,13547,10223,14131,931,551,497,360,717,10972,12231
7258,7332,958,7793,8232,8542,1032,9437,1036,775,9786,10230,9256,9431,9223,10440,10523,10356,771,13556,5888,9471,13087,785,296,305,698,814,771,1368,1292,6462
6963,7089,7085,7183,840,717,8462,934,812,9784,847,933,9444,8917,9429,9098,7981,10387,10857,10263,11892,5892,5993,12058,11186,4415,363,1930,1291,13996,1902,1792
7239,8107,804,8463,827,829,1054,732,8926,9406,9262,11041,12229,9582,10080,6296,10977,9442,10224,11800,13404,12618,13334,2032,10519,11266,13992,15221,1521,8424,9331,9905
7048,7406,7863,8098,7821,8434,8763,8782,1244,9575,9323,9747,9440,11008,10274,9786,12650,10646,11021,10002,12655,12358,11903,11249,13173,5809,14279,6708,8341,12594,13041,9404
7276,8737,8314,7711,8834,813,1369,9434,8874,9440,11461,10155,10467,10641,9869,10328,11585,13549,12279,13113,7794,15352,14608,13503,14467,15474,8142,9372,7724,9546,6790,12250
7756,7833,7835,8226,8695,8478,8804,8778,10148,9692,10185,10474,9629,10071,11069,11861,11988,12711,13600,7797,13544,11898,13219,13944,15263,11940,8603,12555,11927,11974,10229,10482
